,Name,Address,City.State,ZIP,Sites,Url,House district,Senate district,FullstreetAddress,latitude,longitude,County,state
454,Rumbaugh Estates,"1404 Rumbaugh,","Midland, MI",48642,59,https://www.mhvillage.com/parks/362,95,35,"1404 Rumbaugh, Midland, MI 48642",43.65113102,-84.17343304,Midland County,Michigan
455,Science City,"3823 Bay City Road,","Midland, MI",48642,171,https://www.mhvillage.com/parks/337,95,35,"3823 Bay City Road, Midland, MI 48642",43.60529898,-84.18046202,Midland County,Michigan
456,Whispering Pines Trailer Park,"236 South Mount Tom Road,","Mio, MI",48647,NA,https://www.mhvillage.com/parks/15850,105,36,"236 South Mount Tom Road, Mio, MI 48647",44.67530833,-84.1302491,Oscoda County,Michigan
457,Neighbors of Westgate Trails,"4260 Lawrence,","Pinconning, MI",48650,50,https://www.mhvillage.com/parks/15448,99,36,"4260 Lawrence, Pinconning, MI 48650",43.86137213,-83.97172159,Bay County,Michigan
458,Denton Township Trailer Park,"808 Lake Street,","Prudenville, MI",48651,59,https://www.mhvillage.com/parks/15864,105,36,"808 Lake Street, Prudenville, MI 48651",44.3059667,-84.6332018,Roscommon County,Michigan
459,Lakeview Mobile Home Park,"454 East Houghton Lake Drive,","Prudenville, MI",48651,49,https://www.mhvillage.com/parks/15858,105,36,"454 East Houghton Lake Drive, Prudenville, MI 48651",44.31089199,-84.63582373,Roscommon County,Michigan
460,Higgins Lake East Campground and Mobile Home Park,"2380 West Burdell Road,","Roscommon, MI",48653,NA,https://www.mhvillage.com/parks/15860,105,36,"2380 West Burdell Road, Roscommon, MI 48653",44.47907569,-84.66175077,Roscommon County,Michigan
461,Wagon Wheel Estates,"2720 West Higgins Lake Road,","Roscommon, MI",48653,NA,https://www.mhvillage.com/parks/15863,105,36,"2720 West Higgins Lake Road, Roscommon, MI 48653",44.45332568,-84.66398118,Roscommon County,Michigan
462,City Of Rose City Trailer Park,"310 North Williams Street,","Rose City, MI",48654,NA,https://www.mhvillage.com/parks/15847,99,36,"310 North Williams Street, Rose City, MI 48654",44.42397531,-84.11619604,Ogemaw County,Michigan
463,Shady Lane Trailer Court,"9671 Airport Road,","Saint Helen, MI",48656,NA,https://www.mhvillage.com/parks/15861,105,36,"9671 Airport Road, Saint Helen, MI 48656",44.36378201,-84.41696597,Roscommon County,Michigan
464,Old Oak Trails Estates,"1661 North Old Oak Trail,","Sanford, MI",48657,203,https://www.mhvillage.com/parks/15955,95,35,"1661 North Old Oak Trail, Sanford, MI 48657",43.66012199,-84.32745001,Midland County,Michigan
465,Stolkholm Forest Village,"800 West Mier Road,","Sanford, MI",48657,121,https://www.mhvillage.com/parks/15380,95,34,"800 West Mier Road, Sanford, MI 48657",43.71423099,-84.40094002,Midland County,Michigan
466,Lakeview Trailer Park,"320 Cedar Street,","Sanford, MI",48657,18,https://www.mhvillage.com/parks/15382,95,34,"320 Cedar Street, Sanford, MI 48657",43.67563099,-84.38066503,Midland County,Michigan
467,Twin Pines Mobile Home Park,"1766 Rau Road,","West Branch, MI",48661,30,https://www.mhvillage.com/parks/15849,99,36,"1766 Rau Road, West Branch, MI 48661",44.23365907,-84.19674475,Ogemaw County,Michigan
468,Country Village Estates,"2522 Woodlawn Drive,","West Branch, MI",48661,53,https://www.mhvillage.com/parks/15848,99,36,"2522 Woodlawn Drive, West Branch, MI 48661",44.26078316,-84.21701308,Ogemaw County,Michigan
469,Au Gres Harbor Mobile Court,"330 South Main Street,","Au Gres, MI",48703,NA,https://www.mhvillage.com/parks/15617,99,36,"330 South Main Street, Au Gres, MI 48703",44.04698729,-83.68605144,Arenac County,Michigan
470,Westwood Village,"2904 Stratford,","Bay City, MI",48706,240,https://www.mhvillage.com/parks/349,96,35,"2904 Stratford, Bay City, MI 48706",43.64113637,-83.93426765,Bay County,Michigan
471,Westshore Estates,"3201 South Euclid Avenue,","Bay City, MI",48706,110,https://www.mhvillage.com/parks/15356,96,35,"3201 South Euclid Avenue, Bay City, MI 48706",43.567494,-83.91432704,Bay County,Michigan
472,Alpine Village Mobile Home Park,"2959 East Alpine Boulevard,","Bay City, MI",48706,120,https://www.mhvillage.com/parks/15457,96,35,"2959 East Alpine Boulevard, Bay City, MI 48706",43.63161502,-83.93680101,Bay County,Michigan
473,Fairfield Manor,"1016 Parkside Boulevard,","Bay City, MI",48706,137,https://www.mhvillage.com/parks/430,96,35,"1016 Parkside Boulevard, Bay City, MI 48706",43.601217,-84.00916701,Bay County,Michigan
474,Brentwood Estates,"3278 Brentwood Drive,","Bay City, MI",48706,150,https://www.mhvillage.com/parks/15352,96,35,"3278 Brentwood Drive, Bay City, MI 48706",43.64131401,-83.92305704,Bay County,Michigan
475,Wenona Beach Estates,"4444 National Avenue,","Bay City, MI",48706,184,https://www.mhvillage.com/parks/15449,96,35,"4444 National Avenue, Bay City, MI 48706",43.65354568,-83.8740921,Bay County,Michigan
476,Willow Tree Village,"3840 Riata Dr,","Bay City, MI",48706,78,https://www.mhvillage.com/parks/16027,96,35,"3840 Riata Dr, Bay City, MI 48706",43.63471532,-83.89957624,Bay County,Michigan
477,Bay City MHP,"2836 East Biscayne Drive,","Bay City, MI",48706,61,https://www.mhvillage.com/parks/15447,96,35,"2836 East Biscayne Drive, Bay City, MI 48706",43.64675735,-83.93656377,Bay County,Michigan
478,Oakbrook Mobile Home Park,"406 State Park Drive,","Bay City, MI",48706,71,https://www.mhvillage.com/parks/15735,96,35,"406 State Park Drive, Bay City, MI 48706",43.6585942,-83.89740845,Bay County,Michigan
479,Shady Rest Mobile Home Park,"3612 East Shod Street,","Bay City, MI",48706,129,https://www.mhvillage.com/parks/15355,96,35,"3612 East Shod Street, Bay City, MI 48706",43.64263407,-83.90929236,Bay County,Michigan
480,Riverview Estates,"765 River Road,","Bay City, MI",48708,197,https://www.mhvillage.com/parks/15354,96,35,"765 River Road, Bay City, MI 48708",43.54420799,-83.88695501,Bay County,Michigan
481,Valley Mobile Home Park,"3477 South Huron Road,","Bay City, MI",48708,23,https://www.mhvillage.com/parks/32085,99,36,"3477 South Huron Road, Bay City, MI 48708",43.63888306,-83.92673803,Bay County,Michigan
482,Mulberry Place,"2627 Broadway,","Bay City, MI",48708,NA,https://www.mhvillage.com/parks/15453,96,35,"2627 Broadway, Bay City, MI 48708",43.56169301,-83.89228598,Bay County,Michigan
483,Peachtree Manor,"7575 Dixie Highway,","Bridgeport, MI",48722,86,https://www.mhvillage.com/parks/15458,97,26,"7575 Dixie Highway, Bridgeport, MI 48722",43.31851699,-83.81926997,Saginaw County,Michigan
484,Evergreen Estates,"2115 East Evergreen Dr.,","Caro, MI",48723,92,https://www.mhvillage.com/parks/15639,97,25,"2115 East Evergreen Dr., Caro, MI 48723",43.46406299,-83.43337997,Tuscola County,Michigan
485,Pine Crest Mobile Home Estates,"1771 Sunset Dr.,","Caro, MI",48723,89,https://www.mhvillage.com/parks/15641,97,25,"1771 Sunset Dr., Caro, MI 48723",43.51673727,-83.35844174,Tuscola County,Michigan
486,Riverview Park,"985 Norma Drive,","Caro, MI",48723,99,https://www.mhvillage.com/parks/15640,97,25,"985 Norma Drive, Caro, MI 48723",43.47057301,-83.40217766,Tuscola County,Michigan
487,Sugar Tree Estates,"1303 Sugar Tree Court,","Caro, MI",48723,207,https://www.mhvillage.com/parks/31096,97,25,"1303 Sugar Tree Court, Caro, MI 48723",43.50289777,-83.38087737,Tuscola County,Michigan
488,Depot Mobile Home Park,"Rails End Boulevard,","Caro, MI",48723,14,https://www.mhvillage.com/parks/37801,97,25,"Rails End Boulevard, Caro, MI 48723",43.51822052,-83.35452627,Tuscola County,Michigan
489,Caro Mobile Estates,"165 - 3rd Street,","Caro, MI",48723,NA,https://www.mhvillage.com/parks/15638,97,25,"165 - 3rd Street, Caro, MI 48723",43.48036071,-83.40461695,Tuscola County,Michigan
490,Caseville County Park,"6400 Main Street,","Caseville, MI",48725,NA,https://www.mhvillage.com/parks/16001,98,25,"6400 Main Street, Caseville, MI 48725",43.94783199,-83.27399104,Huron County,Michigan
491,Caseville Resort and Marina,"6450 Riverside Dr,","Caseville, MI",48725,NA,https://www.mhvillage.com/parks/106402,98,25,"6450 Riverside Dr, Caseville, MI 48725",43.94456355,-83.27233204,Huron County,Michigan
492,Farmers Mobile Park,"6351 Main Street,","Caseville, MI",48725,NA,https://www.mhvillage.com/parks/15808,98,25,"6351 Main Street, Caseville, MI 48725",43.94807627,-83.27015772,Huron County,Michigan
493,Huntsville Mobile Home Park,"6451 Main Street,","Cass City, MI",48726,60,https://www.mhvillage.com/parks/15637,98,25,"6451 Main Street, Cass City, MI 48726",43.596688,-83.18193897,Tuscola County,Michigan
494,Walnut Trailer Park,"4118 South Seeger Street,","Cass City, MI",48726,NA,https://www.mhvillage.com/parks/15642,98,25,"4118 South Seeger Street, Cass City, MI 48726",43.59338314,-83.17426378,Tuscola County,Michigan
495,Clarkston Riverview Mobile Court,"4599 Pigeon Road,","Elkton, MI",48731,36,https://www.mhvillage.com/parks/566,98,25,"4599 Pigeon Road, Elkton, MI 48731",43.81839595,-83.16308235,Huron County,Michigan
496,Saginaw Bay Estates,"1760 Saginaw Bay Estates Dr,","Essexville, MI",48732,309,https://www.mhvillage.com/parks/364,96,35,"1760 Saginaw Bay Estates Dr, Essexville, MI 48732",43.61895302,-83.77752197,Bay County,Michigan
497,Bay Village Mobile Home Estates,"1274 West Hampton Road,","Essexville, MI",48732,102,https://www.mhvillage.com/parks/33824,96,35,"1274 West Hampton Road, Essexville, MI 48732",43.61790398,-83.82740402,Bay County,Michigan
498,Villageside Mobile Home Park,"2378 North Thomas Road,","Fairgrove, MI",48733,16,https://www.mhvillage.com/parks/15945,97,26,"2378 North Thomas Road, Fairgrove, MI 48733",43.53378199,-83.542193,Tuscola County,Michigan
499,Northern Pines,"6720 South Drive,","Hale, MI",48739,30,https://www.mhvillage.com/parks/15995,99,36,"6720 South Drive, Hale, MI 48739",44.38304305,-83.79401138,Iosco County,Michigan
500,White Pine Ridge,"6721 South Drive,","Hale, MI",48739,NA,https://www.mhvillage.com/parks/15817,99,36,"6721 South Drive, Hale, MI 48739",44.38270902,-83.79174003,Iosco County,Michigan
501,Pridnia's Mobile Home Park,"116 West Church,","Harrisville, MI",48740,NA,https://www.mhvillage.com/parks/15755,106,36,"116 West Church, Harrisville, MI 48740",44.6592478,-83.29529476,Alcona County,Michigan
502,Wood Valley Mobile Home Park,"5651 Hasco Road,","Millington, MI",48746,141,https://www.mhvillage.com/parks/15890,97,26,"5651 Hasco Road, Millington, MI 48746",43.32946876,-83.56633493,Tuscola County,Michigan
503,Vassar Estates,"5656 Freewald,","Millington, MI",48746,10,https://www.mhvillage.com/parks/488,97,26,"5656 Freewald, Millington, MI 48746",43.33414999,-83.56723997,Tuscola County,Michigan
504,Ausable Mobile Home Village,"331 First Street,","Oscoda, MI",48750,15,https://www.mhvillage.com/parks/15815,99,36,"331 First Street, Oscoda, MI 48750",44.41157449,-83.33114856,Iosco County,Michigan
505,Rose Lane Trailer Court,"4263 Bissionette,","Oscoda, MI",48750,35,https://www.mhvillage.com/parks/15818,99,36,"4263 Bissionette, Oscoda, MI 48750",44.43942408,-83.35104272,Iosco County,Michigan
506,Van Ettan Village,"4385 Van Ettan Dam Road,","Oscoda, MI",48750,32,https://www.mhvillage.com/parks/569,99,36,"4385 Van Ettan Dam Road, Oscoda, MI 48750",44.44710002,-83.34473397,Iosco County,Michigan
507,Oscoda Mobile Home Park,"6445 Seminole Street,","Oscoda, MI",48750,NA,https://www.mhvillage.com/parks/15819,99,36,"6445 Seminole Street, Oscoda, MI 48750",44.46690301,-83.32994873,Iosco County,Michigan
508,Sand Point Corners,"7910 Port Austin Road,","Pigeon, MI",48755,NA,https://www.mhvillage.com/parks/15812,98,25,"7910 Port Austin Road, Pigeon, MI 48755",43.9151467,-83.31839712,Huron County,Michigan
509,Pebble Creek,"1145 Bradford,","Reese, MI",48757,128,https://www.mhvillage.com/parks/15643,97,26,"1145 Bradford, Reese, MI 48757",43.47609702,-83.63760596,Tuscola County,Michigan
510,Creekside Manor MHP,"1655 S. Reese Rd.,","Reese, MI",48757,140,https://www.mhvillage.com/parks/467,97,26,"1655 S. Reese Rd., Reese, MI 48757",43.46026499,-83.69719702,Tuscola County,Michigan
511,Bayside Estates,"2420 Pinetree Drive,","Sebewaing, MI",48759,74,https://www.mhvillage.com/parks/561,98,25,"2420 Pinetree Drive, Sebewaing, MI 48759",43.75748501,-83.42886103,Huron County,Michigan
512,Charlie's Place,"11860 Kilmanagh Road,","Sebewaing, MI",48759,NA,https://www.mhvillage.com/parks/15809,98,25,"11860 Kilmanagh Road, Sebewaing, MI 48759",43.75422611,-83.44455093,Huron County,Michigan
513,Tawas River Trailer Park,"560 East M-55,","Tawas City, MI",48763,65,https://www.mhvillage.com/parks/15816,99,36,"560 East M-55, Tawas City, MI 48763",44.27816009,-83.51522469,Iosco County,Michigan
514,Ber-Wa-Ga-Na Campground,"2601 W Sanilac,","Vassar, MI",48768,NA,https://www.mhvillage.com/parks/73127,98,26,"2601 W Sanilac, Vassar, MI 48768",43.40593701,-83.44605198,Tuscola County,Michigan
515,Leo's Cabins Trailer Park,"533 Goodrich Street,","Vassar, MI",48768,NA,https://www.mhvillage.com/parks/490,97,26,"533 Goodrich Street, Vassar, MI 48768",43.36278701,-83.579268,Tuscola County,Michigan
516,Alma Mobile Home Park,"315 Linwood Avenue,","Alma, MI",48801,46,https://www.mhvillage.com/parks/15659,92,34,"315 Linwood Avenue, Alma, MI 48801",43.3779,-84.63973499,Gratiot County,Michigan
517,Scotsdale Estates,"3382 Alma Drive,","Alma, MI",48801,189,https://www.mhvillage.com/parks/519,92,34,"3382 Alma Drive, Alma, MI 48801",43.39804176,-84.66818845,Gratiot County,Michigan
518,Meadows Mobile Home Park,"411 South Grover Street,","Alma, MI",48801,93,https://www.mhvillage.com/parks/15660,92,34,"411 South Grover Street, Alma, MI 48801",43.36939602,-84.64126301,Gratiot County,Michigan
519,Park Lake Mobile Home Court,"6335 Park Lake Road,","Bath, MI",48808,48,https://www.mhvillage.com/parks/15214,75,28,"6335 Park Lake Road, Bath, MI 48808",42.79307902,-84.43686532,Clinton County,Michigan
520,Wellington Estates,"1527 West State Street,","Belding, MI",48809,142,https://www.mhvillage.com/parks/15583,91,33,"1527 West State Street, Belding, MI 48809",43.086162,-85.25085201,Ionia County,Michigan
521,Pine View Trailer Park,"6385 Whites Bride Road,","Belding, MI",48809,20,https://www.mhvillage.com/parks/15683,91,33,"6385 Whites Bride Road, Belding, MI 48809",43.07867,-85.26555202,Ionia County,Michigan
522,Willow Lawn Resort,"12224 Mac Drive NE,","Belding, MI",48809,NA,https://www.mhvillage.com/parks/16050,90,33,"12224 Mac Drive NE, Belding, MI 48809",43.111603,-85.36698797,Kent County,Michigan
523,Brookside Mobile Home Sites,"7875 Garlock Road,","Carson City, MI",48811,14,https://www.mhvillage.com/parks/15657,93,33,"7875 Garlock Road, Carson City, MI 48811",43.178965,-84.86006002,Montcalm County,Michigan
524,Butternut Creek,"801 Packard Highway,","Charlotte, MI",48813,30,https://www.mhvillage.com/parks/27918,76,21,"801 Packard Highway, Charlotte, MI 48813",42.58352399,-84.81918902,Eaton County,Michigan
525,Maple Knoll Mobile Home Community,"1716 E Lansing Road,","Charlotte, MI",48813,49,https://www.mhvillage.com/parks/15241,76,21,"1716 E Lansing Road, Charlotte, MI 48813",42.58503902,-84.80034701,Eaton County,Michigan
526,Hi-Way Mobile Haven,"2600 Lansing Road,","Charlotte, MI",48813,67,https://www.mhvillage.com/parks/15219,76,21,"2600 Lansing Road, Charlotte, MI 48813",42.60247501,-84.77207099,Eaton County,Michigan
527,Meadows Mobile Home Park,"1563 Lansing Road,","Charlotte, MI",48813,128,https://www.mhvillage.com/parks/15912,76,21,"1563 Lansing Road, Charlotte, MI 48813",42.586453,-84.80539099,Eaton County,Michigan
528,Lawrence Manor Mobile Home Park,"629 West Lawrence Avenue,","Charlotte, MI",48813,30,https://www.mhvillage.com/parks/280,76,21,"629 West Lawrence Avenue, Charlotte, MI 48813",42.56385045,-84.84515602,Eaton County,Michigan
529,Sandy Creek,"Tbd,","Crystal, MI",48818,NA,https://www.mhvillage.com/parks/15938,93,33,"Tbd, Crystal, MI 48818",43.2785268,-84.9096253,Montcalm County,Michigan
530,Crosswinds Mobile Home Park,"14073 South Us Highway 27,","Dewitt, MI",48820,90,https://www.mhvillage.com/parks/15212,77,28,"14073 South Us Highway 27, Dewitt, MI 48820",42.81212301,-84.54134,Clinton County,Michigan
531,Windsor Estates,"6661 Canal Road,","Dimondale, MI",48821,470,https://www.mhvillage.com/parks/16025,76,21,"6661 Canal Road, Dimondale, MI 48821",42.66419101,-84.66427997,Eaton County,Michigan
532,Capital Crossings,"13531 Declaration Court,","Eagle, MI",48822,275,https://www.mhvillage.com/parks/34271,77,28,"13531 Declaration Court, Eagle, MI 48822",42.81799398,-84.795586,Clinton County,Michigan
533,Oak Island Village,"16430  Park Lake Road,","East Lansing, MI",48823,250,https://www.mhvillage.com/parks/15714,75,28,"16430  Park Lake Road, East Lansing, MI 48823",42.77867599,-84.44077099,Clinton County,Michigan
534,Dutch Hills,"16400 Upton Road,","East Lansing, MI",48823,278,https://www.mhvillage.com/parks/277,75,28,"16400 Upton Road, East Lansing, MI 48823",42.77862201,-84.400995,Clinton County,Michigan
535,Falcon Pointe,"555 Quarterhorse Road,","East Lansing, MI",48823,244,https://www.mhvillage.com/parks/32341,75,28,"555 Quarterhorse Road, East Lansing, MI 48823",42.78281899,-84.49053603,Clinton County,Michigan
536,Eaton Pine Village,"458 Eaton Pines Blvd,","Eaton Rapids, MI",48827,147,https://www.mhvillage.com/parks/15956,76,21,"458 Eaton Pines Blvd, Eaton Rapids, MI 48827",42.50334899,-84.66479504,Eaton County,Michigan
537,Hickory Haven Mobile Home Park,"420 Haven Street,","Eaton Rapids, MI",48827,27,https://www.mhvillage.com/parks/15218,76,21,"420 Haven Street, Eaton Rapids, MI 48827",42.50173177,-84.65124242,Eaton County,Michigan
538,Edmore Estates,"525 West Gilson Street,","Edmore, MI",48829,18,https://www.mhvillage.com/parks/492,91,33,"525 West Gilson Street, Edmore, MI 48829",43.40701798,-85.05230903,Montcalm County,Michigan
539,Beechwood Trailer Park,"753 East Howard City Edmore Road,","Edmore, MI",48829,NA,https://www.mhvillage.com/parks/493,91,33,"753 East Howard City Edmore Road, Edmore, MI 48829",43.40837698,-85.06824102,Montcalm County,Michigan
540,Timber Country MHP,"10401 West Monroe Road,","Elwell, MI",48832,32,https://www.mhvillage.com/parks/15662,92,34,"10401 West Monroe Road, Elwell, MI 48832",43.405921,-84.81277704,Gratiot County,Michigan
541,Cedar River Estates,"400 Cedar River Drive,","Fowlerville, MI",48836,118,https://www.mhvillage.com/parks/15421,50,22,"400 Cedar River Drive, Fowlerville, MI 48836",42.65291001,-84.07936302,Livingston County,Michigan
542,Alan's Park,"3575 Nicholson Road,","Fowlerville, MI",48836,200,https://www.mhvillage.com/parks/389,50,22,"3575 Nicholson Road, Fowlerville, MI 48836",42.65244901,-84.11339397,Livingston County,Michigan
543,Grandshire Estates,"851 Willow Street,","Fowlerville, MI",48836,151,https://www.mhvillage.com/parks/15715,50,22,"851 Willow Street, Fowlerville, MI 48836",42.64987698,-84.07609903,Livingston County,Michigan
544,Grand Ledge Ravines,"855 West Jefferson Street,","Grand Ledge, MI",48837,218,https://www.mhvillage.com/parks/15217,77,21,"855 West Jefferson Street, Grand Ledge, MI 48837",42.75455002,-84.76054898,Eaton County,Michigan
